Timestamp,Tables,Kitchen Queue,Completed Orders,Waiting Queue,Ingredients,Waiters
2025-06-10 20:04:11,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 6);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Free;","Pasta(Group 5) Pizza(Group 6) Pizza(Group 6) Pizza(Group 6) Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) ","","","cheese:13;dough:12;lettuce:19;meat:14;noodles:19;salt:21;sauce:18;tomato:19;","2 active"
2025-06-10 20:04:12,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 6);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Free;","Pasta(Group 5) Pizza(Group 6) Pizza(Group 6) Pizza(Group 6) Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) ","","","cheese:16;dough:15;lettuce:22;meat:17;noodles:22;salt:24;sauce:21;tomato:22;","2 active"
2025-06-10 20:04:13,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 6);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Free;","Pizza(Group 6) Pizza(Group 6) Pizza(Group 6) Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) ","","","cheese:16;dough:15;lettuce:22;meat:17;noodles:21;salt:24;sauce:20;tomato:22;","2 active"
2025-06-10 20:04:14,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 6);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pizza(Group 6) Pizza(Group 6) Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) ","","","cheese:15;dough:14;lettuce:22;meat:17;noodles:21;salt:24;sauce:19;tomato:22;","2 active"
2025-06-10 20:04:15,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 6);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pizza(Group 6) Pizza(Group 6) Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) ","","","cheese:15;dough:14;lettuce:22;meat:17;noodles:21;salt:24;sauce:19;tomato:22;","2 active"
2025-06-10 20:04:16,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pizza(Group 6) Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) ","","","cheese:14;dough:13;lettuce:22;meat:17;noodles:21;salt:24;sauce:18;tomato:22;","2 active"
2025-06-10 20:04:17,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pizza(Group 6) Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) ","","Group 11(size 5) ","cheese:17;dough:16;lettuce:25;meat:20;noodles:24;salt:27;sauce:21;tomato:25;","2 active"
2025-06-10 20:04:18,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) ","","Group 11(size 5) ","cheese:16;dough:15;lettuce:25;meat:20;noodles:24;salt:27;sauce:20;tomato:25;","2 active"
2025-06-10 20:04:20,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pizza(Group 6) Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) ","","Group 11(size 5) ","cheese:16;dough:15;lettuce:25;meat:20;noodles:24;salt:27;sauce:20;tomato:25;","2 active"
2025-06-10 20:04:21,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) ","","Group 11(size 5) Group 12(size 5) ","cheese:15;dough:14;lettuce:25;meat:20;noodles:24;salt:27;sauce:19;tomato:25;","2 active"
2025-06-10 20:04:22,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pizza(Group 7) Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) ","","Group 11(size 5) Group 12(size 5) ","cheese:15;dough:14;lettuce:25;meat:20;noodles:24;salt:27;sauce:19;tomato:25;","2 active"
2025-06-10 20:04:23,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) ","","Group 11(size 5) Group 12(size 5) ","cheese:17;dough:16;lettuce:28;meat:23;noodles:27;salt:30;sauce:21;tomato:28;","2 active"
2025-06-10 20:04:24,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 7);Table 4 (size 4): Occupied (Group 9);","Pasta(Group 7) Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) ","","Group 11(size 5) Group 12(size 5) ","cheese:17;dough:16;lettuce:28;meat:23;noodles:27;salt:30;sauce:21;tomato:28;","2 active"
2025-06-10 20:04:25,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 9);","Steak(Group 7) Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","","Group 12(size 5) ","cheese:17;dough:16;lettuce:28;meat:23;noodles:26;salt:30;sauce:20;tomato:28;","2 active"
2025-06-10 20:04:26,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 9);","Pasta(Group 7) Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","","Group 12(size 5) Group 13(size 5) ","cheese:17;dough:16;lettuce:28;meat:22;noodles:26;salt:29;sauce:20;tomato:28;","2 active"
2025-06-10 20:04:27,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 9);","Steak(Group 7) Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","","Group 12(size 5) Group 13(size 5) Group 14(size 4) ","cheese:17;dough:16;lettuce:28;meat:22;noodles:25;salt:29;sauce:19;tomato:28;","2 active"
2025-06-10 20:04:28,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 9);","Steak(Group 7) Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","","Group 12(size 5) Group 13(size 5) Group 14(size 4) ","cheese:20;dough:19;lettuce:31;meat:24;noodles:28;salt:31;sauce:22;tomato:31;","2 active"
2025-06-10 20:04:29,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 9);","Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","Steak(Group 7) Steak(Group 7) ","Group 12(size 5) Group 13(size 5) Group 14(size 4) Group 15(size 3) ","cheese:20;dough:19;lettuce:31;meat:23;noodles:28;salt:30;sauce:22;tomato:31;","2 active"
2025-06-10 20:04:30,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 9);","Steak(Group 8) Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","","Group 12(size 5) Group 13(size 5) Group 14(size 4) Group 15(size 3) ","cheese:20;dough:19;lettuce:31;meat:23;noodles:28;salt:30;sauce:22;tomato:31;","2 active"
2025-06-10 20:04:31,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 9);","Salad(Group 9) Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","","Group 12(size 5) Group 13(size 5) Group 14(size 4) Group 15(size 3) Group 16(size 4) ","cheese:20;dough:19;lettuce:31;meat:22;noodles:28;salt:29;sauce:22;tomato:31;","2 active"
2025-06-10 20:04:32,"Table 1 (size 2): Occupied (Group 8);Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 9);","Pasta(Group 10) Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","Steak(Group 8) Steak(Group 8) ","Group 12(size 5) Group 13(size 5) Group 14(size 4) Group 15(size 3) Group 16(size 4) ","cheese:20;dough:19;lettuce:30;meat:22;noodles:28;salt:29;sauce:22;tomato:30;","2 active"
2025-06-10 20:04:33,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 10);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Free;","Pizza(Group 10) Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) ","","Group 14(size 4) Group 15(size 3) Group 16(size 4) ","cheese:23;dough:22;lettuce:33;meat:25;noodles:30;salt:32;sauce:24;tomato:33;","2 active"
2025-06-10 20:04:34,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 17), Orders: Pizza Salad Pizza Pizza ;","Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) Steak(Group 14) Pasta(Group 14) Pasta(Group 14) Steak(Group 14) ","","Group 15(size 3) Group 16(size 4) ","cheese:22;dough:21;lettuce:33;meat:25;noodles:30;salt:32;sauce:23;tomato:33;","2 active"
2025-06-10 20:04:35,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 17);","Salad(Group 10) Pasta(Group 10) Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) Steak(Group 14) Pasta(Group 14) Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) ","","Group 15(size 3) Group 16(size 4) ","cheese:22;dough:21;lettuce:32;meat:25;noodles:30;salt:32;sauce:23;tomato:32;","2 active"
2025-06-10 20:04:36,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 17);","Salad(Group 11) Pasta(Group 11) Pasta(Group 11) Steak(Group 11) Pasta(Group 11) Steak(Group 14) Pasta(Group 14) Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) ","","Group 15(size 3) Group 16(size 4) ","cheese:22;dough:21;lettuce:32;meat:25;noodles:29;salt:32;sauce:22;tomato:32;","2 active"
2025-06-10 20:04:37,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 11);Table 4 (size 4): Occupied (Group 17);","Pasta(Group 11) Steak(Group 11) Pasta(Group 11) Steak(Group 14) Pasta(Group 14) Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) ","Salad(Group 11) Salad(Group 11) ","Group 15(size 3) Group 16(size 4) ","cheese:22;dough:21;lettuce:31;meat:25;noodles:28;salt:32;sauce:21;tomato:31;","2 active"
2025-06-10 20:04:38,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 15);Table 4 (size 4): Occupied (Group 17);","Steak(Group 11) Pasta(Group 11) Steak(Group 14) Pasta(Group 14) Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) Pasta(Group 15) Steak(Group 15) Salad(Group 15) ","","Group 16(size 4) ","cheese:25;dough:24;lettuce:34;meat:28;noodles:30;salt:35;sauce:23;tomato:34;","2 active"
2025-06-10 20:04:39,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 15);Table 4 (size 4): Occupied (Group 17);","Pasta(Group 11) Steak(Group 14) Pasta(Group 14) Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) Pasta(Group 15) Steak(Group 15) Salad(Group 15) ","","Group 16(size 4) ","cheese:25;dough:24;lettuce:34;meat:27;noodles:30;salt:34;sauce:23;tomato:34;","2 active"
2025-06-10 20:04:40,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 15);Table 4 (size 4): Occupied (Group 17);","Pasta(Group 11) Steak(Group 14) Pasta(Group 14) Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) Pasta(Group 15) Steak(Group 15) Salad(Group 15) ","","Group 16(size 4) Group 19(size 3) ","cheese:25;dough:24;lettuce:34;meat:27;noodles:30;salt:34;sauce:23;tomato:34;","2 active"
2025-06-10 20:04:41,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 15);Table 4 (size 4): Occupied (Group 17);","Steak(Group 14) Pasta(Group 14) Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) Pasta(Group 15) Steak(Group 15) Salad(Group 15) ","","Group 16(size 4) Group 19(size 3) ","cheese:25;dough:24;lettuce:34;meat:27;noodles:29;salt:34;sauce:22;tomato:34;","2 active"
2025-06-10 20:04:42,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 14);Table 3 (size 6): Occupied (Group 15);Table 4 (size 4): Occupied (Group 17);","Pasta(Group 14) Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) Pasta(Group 15) Steak(Group 15) Salad(Group 15) ","","Group 16(size 4) Group 19(size 3) ","cheese:28;dough:27;lettuce:37;meat:29;noodles:32;salt:36;sauce:25;tomato:37;","2 active"
2025-06-10 20:04:43,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 16);Table 3 (size 6): Occupied (Group 15);Table 4 (size 4): Occupied (Group 17);","Pasta(Group 14) Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) Pasta(Group 15) Steak(Group 15) Salad(Group 15) Salad(Group 16) Salad(Group 16) Pasta(Group 16) Steak(Group 16) ","","Group 19(size 3) Group 20(size 5) ","cheese:28;dough:27;lettuce:37;meat:29;noodles:31;salt:36;sauce:24;tomato:37;","2 active"
2025-06-10 20:04:45,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 16);Table 3 (size 6): Occupied (Group 15);Table 4 (size 4): Occupied (Group 17);","Steak(Group 14) Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) Pasta(Group 15) Steak(Group 15) Salad(Group 15) Salad(Group 16) Salad(Group 16) Pasta(Group 16) Steak(Group 16) ","","Group 19(size 3) Group 20(size 5) ","cheese:28;dough:27;lettuce:37;meat:29;noodles:30;salt:36;sauce:23;tomato:37;","2 active"
2025-06-10 20:04:46,"Table 1 (size 2): Occupied (Group 18);Table 2 (size 4): Occupied (Group 16);Table 3 (size 6): Occupied (Group 15);Table 4 (size 4): Occupied (Group 17);","Pizza(Group 17) Salad(Group 17) Pizza(Group 17) Pizza(Group 17) Salad(Group 18) Pasta(Group 18) Pasta(Group 15) Steak(Group 15) Salad(Group 15) Salad(Group 16) Salad(Group 16) Pasta(Group 16) Steak(Group 16) ","","Group 19(size 3) Group 20(size 5) Group 21(size 4) ","cheese:28;dough:27;lettuce:37;meat:28;noodles:30;salt:35;sauce:23;tomato:37;","2 active"
